date,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2021-07-01,3.0,20.0,7.0,3.0,93.0,24.0,13.0,23.0,21.0,22.0,217.0,38.0,29.0,50.0,22.0,35.0,8.0,232.0,233.0,10.0,13.0,3.0,99.0,47.0,16.0,641.0,10.0
2021-07-02,1.0,19.0,10.0,4.0,82.0,65.0,12.0,18.0,86.0,33.0,195.0,33.0,36.0,35.0,26.0,46.0,7.0,185.0,173.0,11.0,21.0,6.0,98.0,46.0,18.0,599.0,11.0
2021-07-03,4.0,20.0,7.0,2.0,48.0,52.0,13.0,5.0,46.0,29.0,229.0,29.0,32.0,3.0,16.0,75.0,9.0,197.0,135.0,8.0,2.0,0.0,91.0,33.0,11.0,532.0,8.0
2021-07-04,6.0,17.0,5.0,1.0,24.0,3.0,15.0,12.0,4.0,20.0,196.0,34.0,17.0,8.0,15.0,31.0,9.0,93.0,20.0,15.0,1.0,0.0,23.0,27.0,13.0,156.0,6.0
2021-07-05,5.0,17.0,7.0,7.0,53.0,6.0,8.0,24.0,71.0,17.0,41.0,35.0,43.0,37.0,18.0,36.0,5.0,111.0,8.0,12.0,40.0,7.0,52.0,50.0,9.0,66.0,4.0
2021-07-06,3.0,17.0,0.0,5.0,116.0,38.0,10.0,23.0,57.0,26.0,28.0,31.0,32.0,22.0,21.0,45.0,9.0,163.0,153.0,17.0,13.0,7.0,106.0,82.0,8.0,714.0,13.0
2021-07-07,1.0,17.0,6.0,4.0,67.0,58.0,9.0,19.0,1.0,35.0,230.0,31.0,33.0,27.0,17.0,26.0,5.0,151.0,129.0,9.0,8.0,0.0,109.0,30.0,6.0,546.0,11.0
2021-07-08,0.0,16.0,6.0,1.0,79.0,60.0,13.0,12.0,92.0,31.0,218.0,17.0,20.0,19.0,9.0,44.0,8.0,187.0,177.0,17.0,9.0,8.0,77.0,46.0,7.0,543.0,11.0
2021-07-09,3.0,16.0,6.0,3.0,96.0,99.0,13.0,19.0,31.0,26.0,160.0,28.0,15.0,9.0,17.0,45.0,5.0,181.0,61.0,2.0,14.0,0.0,89.0,30.0,8.0,482.0,14.0
2021-07-10,2.0,15.0,11.0,1.0,72.0,26.0,13.0,3.0,66.0,28.0,186.0,22.0,16.0,7.0,18.0,32.0,8.0,187.0,196.0,4.0,10.0,4.0,54.0,49.0,8.0,105.0,15.0
2021-07-11,0.0,16.0,4.0,0.0,28.0,0.0,9.0,8.0,7.0,5.0,160.0,8.0,18.0,1.0,9.0,10.0,9.0,68.0,53.0,13.0,0.0,3.0,20.0,17.0,9.0,75.0,14.0
2021-07-12,1.0,16.0,5.0,4.0,64.0,19.0,10.0,17.0,34.0,20.0,22.0,19.0,32.0,10.0,14.0,21.0,6.0,249.0,40.0,16.0,11.0,0.0,31.0,38.0,9.0,65.0,10.0
2021-07-13,3.0,16.0,11.0,3.0,76.0,43.0,18.0,14.0,81.0,18.0,27.0,31.0,30.0,35.0,7.0,35.0,6.0,248.0,99.0,17.0,9.0,12.0,107.0,54.0,9.0,640.0,10.0
2021-07-14,1.0,16.0,7.0,2.0,64.0,20.0,13.0,6.0,59.0,25.0,199.0,25.0,19.0,21.0,14.0,40.0,7.0,197.0,128.0,16.0,3.0,0.0,81.0,35.0,8.0,519.0,11.0
2021-07-15,3.0,16.0,8.0,1.0,69.0,76.0,14.0,13.0,82.0,23.0,163.0,18.0,18.0,23.0,12.0,29.0,5.0,177.0,177.0,18.0,6.0,7.0,65.0,29.0,9.0,537.0,11.0
2021-07-16,2.0,16.0,8.0,1.0,65.0,0.0,21.0,12.0,51.0,16.0,168.0,23.0,25.0,17.0,9.0,59.0,7.0,166.0,136.0,13.0,8.0,4.0,79.0,46.0,7.0,419.0,10.0
2021-07-17,0.0,16.0,8.0,2.0,58.0,10.0,12.0,5.0,21.0,12.0,191.0,27.0,13.0,9.0,15.0,10.0,9.0,177.0,134.0,5.0,1.0,2.0,44.0,26.0,4.0,448.0,12.0
2021-07-18,1.0,15.0,5.0,1.0,31.0,0.0,12.0,3.0,13.0,4.0,103.0,13.0,22.0,5.0,7.0,21.0,4.0,60.0,56.0,14.0,1.0,1.0,19.0,25.0,3.0,35.0,7.0
2021-07-19,2.0,15.0,9.0,3.0,53.0,31.0,12.0,27.0,96.0,12.0,13.0,32.0,37.0,30.0,13.0,17.0,10.0,73.0,7.0,12.0,1.0,4.0,27.0,28.0,4.0,97.0,4.0
2021-07-20,1.0,15.0,6.0,1.0,54.0,29.0,10.0,17.0,72.0,19.0,37.0,24.0,21.0,24.0,10.0,46.0,6.0,95.0,120.0,8.0,3.0,8.0,94.0,53.0,6.0,590.0,10.0
2021-07-21,11.0,14.0,4.0,3.0,53.0,25.0,8.0,14.0,24.0,28.0,208.0,30.0,26.0,31.0,11.0,56.0,4.0,84.0,151.0,5.0,12.0,3.0,68.0,27.0,6.0,483.0,11.0
2021-07-22,2.0,13.0,9.0,1.0,53.0,52.0,17.0,13.0,59.0,18.0,144.0,23.0,21.0,27.0,9.0,58.0,7.0,95.0,180.0,5.0,4.0,2.0,79.0,28.0,6.0,493.0,12.0
2021-07-23,3.0,13.0,6.0,1.0,47.0,22.0,12.0,14.0,114.0,19.0,123.0,14.0,25.0,17.0,7.0,46.0,11.0,94.0,183.0,4.0,5.0,0.0,62.0,19.0,6.0,418.0,7.0
2021-07-24,0.0,13.0,9.0,2.0,28.0,3.0,10.0,10.0,18.0,18.0,175.0,21.0,16.0,5.0,8.0,51.0,9.0,83.0,142.0,4.0,6.0,1.0,67.0,45.0,3.0,327.0,7.0
2021-07-25,0.0,9.0,5.0,1.0,19.0,18.0,9.0,3.0,18.0,9.0,157.0,16.0,12.0,2.0,8.0,17.0,11.0,44.0,51.0,5.0,1.0,1.0,7.0,23.0,2.0,25.0,6.0
2021-07-26,1.0,13.0,10.0,5.0,36.0,0.0,10.0,15.0,67.0,7.0,37.0,17.0,41.0,6.0,7.0,13.0,7.0,194.0,40.0,13.0,-2.0,1.0,13.0,28.0,3.0,37.0,5.0
2021-07-27,0.0,13.0,9.0,1.0,54.0,20.0,11.0,19.0,17.0,13.0,32.0,23.0,18.0,19.0,7.0,36.0,6.0,193.0,160.0,4.0,9.0,10.0,88.0,49.0,5.0,467.0,7.0
2021-07-28,1.0,13.0,7.0,4.0,36.0,63.0,15.0,15.0,87.0,19.0,158.0,17.0,32.0,21.0,9.0,37.0,8.0,184.0,154.0,13.0,10.0,8.0,58.0,31.0,2.0,361.0,9.0
2021-07-29,0.0,13.0,7.0,3.0,44.0,23.0,6.0,17.0,102.0,12.0,166.0,14.0,25.0,23.0,10.0,34.0,4.0,194.0,207.0,4.0,10.0,5.0,41.0,30.0,4.0,335.0,9.0
2021-07-30,0.0,12.0,8.0,1.0,43.0,9.0,11.0,9.0,-6.0,15.0,121.0,14.0,20.0,14.0,6.0,32.0,2.0,83.0,137.0,2.0,3.0,1.0,43.0,28.0,1.0,266.0,10.0
2021-07-31,1.0,12.0,4.0,1.0,33.0,22.0,10.0,1.0,62.0,14.0,115.0,17.0,8.0,9.0,10.0,16.0,2.0,77.0,159.0,4.0,0.0,2.0,45.0,18.0,2.0,294.0,11.0
2021-08-01,1.0,12.0,4.0,0.0,9.0,0.0,10.0,3.0,11.0,5.0,150.0,7.0,22.0,1.0,7.0,24.0,7.0,25.0,29.0,3.0,0.0,1.0,13.0,17.0,5.0,43.0,6.0
2021-08-02,2.0,12.0,5.0,6.0,26.0,9.0,14.0,20.0,144.0,7.0,17.0,21.0,41.0,10.0,9.0,14.0,2.0,17.0,77.0,6.0,8.0,0.0,18.0,28.0,3.0,20.0,8.0
2021-08-03,0.0,12.0,9.0,1.0,43.0,38.0,17.0,14.0,110.0,16.0,11.0,20.0,34.0,33.0,8.0,35.0,4.0,142.0,112.0,59.0,8.0,2.0,50.0,44.0,4.0,405.0,4.0
2021-08-04,0.0,12.0,9.0,1.0,28.0,0.0,16.0,18.0,15.0,20.0,162.0,23.0,28.0,35.0,7.0,42.0,9.0,97.0,48.0,8.0,1.0,26.0,28.0,25.0,3.0,406.0,7.0
2021-08-05,0.0,11.0,8.0,1.0,25.0,87.0,12.0,15.0,144.0,17.0,137.0,14.0,26.0,15.0,5.0,42.0,6.0,72.0,124.0,4.0,6.0,0.0,53.0,25.0,4.0,265.0,8.0
2021-08-06,2.0,11.0,8.0,6.0,26.0,24.0,14.0,12.0,11.0,19.0,150.0,22.0,34.0,5.0,14.0,26.0,5.0,63.0,128.0,3.0,7.0,0.0,37.0,32.0,3.0,293.0,4.0
2021-08-07,0.0,7.0,7.0,2.0,47.0,15.0,13.0,5.0,54.0,15.0,128.0,12.0,17.0,9.0,12.0,38.0,2.0,125.0,172.0,3.0,1.0,3.0,34.0,21.0,4.0,249.0,4.0
2021-08-08,0.0,9.0,7.0,0.0,1.0,0.0,7.0,4.0,12.0,5.0,101.0,8.0,15.0,4.0,8.0,11.0,5.0,60.0,25.0,5.0,0.0,1.0,9.0,8.0,1.0,78.0,5.0
2021-08-09,0.0,10.0,7.0,2.0,28.0,35.0,18.0,13.0,54.0,12.0,26.0,8.0,38.0,10.0,8.0,12.0,4.0,94.0,6.0,4.0,8.0,11.0,12.0,26.0,1.0,54.0,7.0
2021-08-10,0.0,9.0,5.0,4.0,40.0,14.0,19.0,13.0,155.0,14.0,19.0,23.0,28.0,26.0,6.0,44.0,7.0,119.0,146.0,5.0,7.0,1.0,43.0,41.0,3.0,468.0,9.0
2021-08-11,1.0,9.0,9.0,1.0,23.0,34.0,12.0,13.0,73.0,17.0,140.0,12.0,31.0,19.0,5.0,29.0,0.0,18.0,130.0,2.0,10.0,3.0,38.0,20.0,1.0,387.0,8.0
2021-08-12,2.0,9.0,8.0,2.0,24.0,4.0,9.0,16.0,83.0,16.0,112.0,16.0,23.0,13.0,6.0,16.0,7.0,99.0,175.0,7.0,4.0,2.0,34.0,25.0,4.0,294.0,6.0
2021-08-13,0.0,9.0,9.0,1.0,27.0,8.0,11.0,31.0,13.0,15.0,130.0,19.0,23.0,8.0,4.0,18.0,7.0,150.0,108.0,3.0,0.0,9.0,21.0,21.0,0.0,241.0,6.0
2021-08-14,0.0,9.0,3.0,2.0,21.0,28.0,10.0,4.0,58.0,12.0,105.0,10.0,23.0,12.0,3.0,17.0,4.0,119.0,83.0,1.0,3.0,0.0,28.0,17.0,1.0,329.0,10.0
2021-08-15,0.0,8.0,3.0,0.0,10.0,7.0,16.0,4.0,11.0,8.0,110.0,12.0,19.0,14.0,4.0,8.0,2.0,52.0,15.0,7.0,1.0,1.0,4.0,6.0,1.0,60.0,6.0
2021-08-16,1.0,8.0,2.0,3.0,23.0,7.0,21.0,13.0,88.0,10.0,11.0,18.0,29.0,9.0,5.0,13.0,3.0,51.0,8.0,8.0,8.0,3.0,12.0,31.0,1.0,21.0,6.0
2021-08-17,0.0,8.0,9.0,2.0,27.0,30.0,10.0,10.0,60.0,15.0,32.0,13.0,27.0,23.0,10.0,15.0,4.0,60.0,116.0,3.0,7.0,3.0,39.0,40.0,2.0,526.0,4.0
2021-08-18,0.0,8.0,4.0,1.0,21.0,46.0,14.0,10.0,11.0,13.0,130.0,11.0,19.0,21.0,7.0,25.0,0.0,91.0,131.0,9.0,3.0,1.0,42.0,27.0,3.0,336.0,6.0
2021-08-19,0.0,8.0,2.0,1.0,27.0,16.0,15.0,10.0,115.0,20.0,116.0,13.0,21.0,16.0,8.0,11.0,3.0,82.0,188.0,1.0,0.0,1.0,38.0,21.0,4.0,281.0,5.0
2021-08-20,1.0,8.0,4.0,1.0,14.0,32.0,9.0,10.0,54.0,18.0,78.0,10.0,22.0,11.0,7.0,38.0,2.0,80.0,164.0,4.0,4.0,1.0,30.0,24.0,3.0,261.0,4.0
2021-08-21,0.0,8.0,2.0,1.0,20.0,2.0,11.0,2.0,9.0,6.0,85.0,13.0,16.0,4.0,5.0,25.0,4.0,62.0,114.0,1.0,0.0,1.0,28.0,17.0,3.0,172.0,0.0
2021-08-22,0.0,8.0,1.0,2.0,16.0,6.0,16.0,2.0,9.0,6.0,80.0,6.0,20.0,10.0,2.0,9.0,3.0,52.0,20.0,5.0,1.0,1.0,6.0,9.0,3.0,31.0,9.0
2021-08-23,2.0,8.0,4.0,1.0,11.0,0.0,20.0,14.0,86.0,7.0,17.0,14.0,29.0,25.0,8.0,10.0,5.0,57.0,15.0,2.0,7.0,0.0,13.0,27.0,3.0,27.0,5.0
2021-08-24,0.0,8.0,5.0,1.0,20.0,14.0,14.0,15.0,49.0,6.0,13.0,28.0,16.0,14.0,4.0,8.0,4.0,78.0,202.0,5.0,2.0,5.0,47.0,28.0,2.0,267.0,4.0
2021-08-25,2.0,6.0,8.0,0.0,25.0,4.0,18.0,17.0,46.0,11.0,105.0,15.0,23.0,18.0,5.0,15.0,1.0,80.0,147.0,1.0,6.0,2.0,45.0,23.0,3.0,257.0,4.0
2021-08-26,0.0,6.0,3.0,0.0,18.0,9.0,17.0,15.0,0.0,16.0,87.0,12.0,15.0,13.0,6.0,8.0,2.0,103.0,230.0,2.0,1.0,1.0,28.0,26.0,3.0,245.0,2.0
2021-08-27,0.0,6.0,2.0,1.0,29.0,27.0,10.0,16.0,79.0,15.0,71.0,1.0,14.0,8.0,5.0,8.0,2.0,52.0,109.0,1.0,2.0,3.0,29.0,21.0,3.0,304.0,3.0
2021-08-28,0.0,6.0,3.0,0.0,37.0,0.0,14.0,7.0,6.0,16.0,101.0,10.0,11.0,1.0,6.0,14.0,2.0,32.0,130.0,2.0,0.0,0.0,29.0,12.0,3.0,183.0,3.0
2021-08-29,1.0,6.0,2.0,1.0,27.0,0.0,17.0,7.0,4.0,9.0,73.0,8.0,2.0,1.0,5.0,5.0,2.0,46.0,21.0,4.0,0.0,1.0,3.0,6.0,2.0,23.0,3.0
2021-08-30,0.0,6.0,3.0,0.0,23.0,0.0,17.0,20.0,36.0,14.0,9.0,16.0,24.0,8.0,6.0,6.0,0.0,40.0,6.0,2.0,3.0,2.0,14.0,20.0,3.0,36.0,4.0
2021-08-31,0.0,6.0,5.0,2.0,21.0,10.0,13.0,11.0,94.0,15.0,19.0,12.0,14.0,8.0,4.0,13.0,1.0,49.0,209.0,2.0,2.0,6.0,40.0,37.0,3.0,278.0,6.0
2021-09-01,0.0,6.0,0.0,0.0,10.0,2.0,8.0,15.0,38.0,9.0,96.0,10.0,20.0,18.0,4.0,28.0,4.0,55.0,138.0,1.0,0.0,1.0,28.0,21.0,3.0,179.0,4.0
2021-09-02,0.0,6.0,2.0,1.0,13.0,14.0,22.0,15.0,56.0,11.0,85.0,11.0,14.0,14.0,9.0,14.0,1.0,59.0,179.0,8.0,3.0,4.0,41.0,30.0,3.0,164.0,3.0
2021-09-03,0.0,6.0,1.0,5.0,25.0,5.0,20.0,8.0,46.0,9.0,77.0,8.0,13.0,10.0,4.0,20.0,2.0,1.0,204.0,2.0,1.0,3.0,28.0,20.0,2.0,169.0,2.0
2021-09-04,0.0,6.0,3.0,0.0,30.0,19.0,12.0,5.0,12.0,6.0,79.0,7.0,9.0,1.0,5.0,6.0,3.0,106.0,164.0,1.0,1.0,0.0,17.0,14.0,1.0,178.0,2.0
2021-09-05,0.0,5.0,1.0,0.0,7.0,0.0,12.0,6.0,12.0,4.0,0.0,11.0,13.0,2.0,4.0,11.0,3.0,44.0,92.0,1.0,3.0,1.0,10.0,4.0,0.0,23.0,2.0
2021-09-06,0.0,5.0,2.0,0.0,5.0,0.0,16.0,11.0,40.0,1.0,0.0,5.0,11.0,6.0,5.0,7.0,4.0,36.0,9.0,4.0,2.0,0.0,10.0,21.0,0.0,18.0,2.0
2021-09-07,1.0,5.0,1.0,0.0,6.0,20.0,12.0,5.0,11.0,2.0,63.0,5.0,10.0,5.0,3.0,7.0,1.0,29.0,69.0,4.0,2.0,1.0,17.0,18.0,0.0,28.0,2.0
2021-09-08,0.0,5.0,1.0,1.0,14.0,10.0,10.0,15.0,0.0,3.0,21.0,8.0,18.0,4.0,4.0,9.0,1.0,28.0,42.0,2.0,4.0,0.0,12.0,22.0,0.0,15.0,0.0
2021-09-09,0.0,5.0,3.0,0.0,20.0,20.0,12.0,8.0,158.0,8.0,17.0,8.0,14.0,2.0,6.0,12.0,1.0,46.0,191.0,3.0,0.0,5.0,38.0,26.0,1.0,218.0,2.0
2021-09-10,1.0,5.0,0.0,0.0,10.0,2.0,13.0,9.0,44.0,6.0,101.0,4.0,20.0,3.0,1.0,14.0,3.0,50.0,96.0,1.0,1.0,4.0,25.0,28.0,1.0,192.0,2.0
2021-09-11,0.0,5.0,3.0,0.0,0.0,9.0,10.0,1.0,1.0,5.0,86.0,4.0,14.0,5.0,2.0,18.0,2.0,73.0,205.0,0.0,7.0,1.0,13.0,18.0,0.0,178.0,3.0
2021-09-12,0.0,5.0,1.0,0.0,10.0,1.0,11.0,3.0,5.0,6.0,70.0,5.0,4.0,3.0,7.0,10.0,4.0,52.0,34.0,6.0,1.0,0.0,15.0,11.0,0.0,38.0,3.0
2021-09-13,0.0,5.0,0.0,2.0,13.0,5.0,10.0,15.0,50.0,5.0,17.0,9.0,18.0,10.0,6.0,13.0,5.0,37.0,0.0,7.0,3.0,3.0,9.0,17.0,0.0,22.0,3.0
2021-09-14,0.0,5.0,2.0,1.0,27.0,12.0,8.0,18.0,15.0,4.0,34.0,7.0,6.0,4.0,4.0,8.0,0.0,47.0,197.0,0.0,2.0,9.0,48.0,29.0,0.0,186.0,5.0
2021-09-15,0.0,5.0,2.0,6.0,12.0,-6.0,15.0,9.0,32.0,10.0,113.0,6.0,13.0,19.0,3.0,14.0,3.0,53.0,218.0,4.0,4.0,2.0,28.0,28.0,0.0,197.0,4.0
2021-09-16,0.0,5.0,0.0,0.0,23.0,1.0,15.0,8.0,69.0,8.0,54.0,2.0,14.0,7.0,6.0,12.0,1.0,52.0,177.0,2.0,1.0,0.0,16.0,23.0,0.0,170.0,4.0
2021-09-17,1.0,5.0,1.0,0.0,30.0,9.0,7.0,15.0,-1.0,4.0,72.0,5.0,13.0,4.0,5.0,9.0,1.0,65.0,205.0,5.0,-2.0,5.0,21.0,22.0,1.0,133.0,3.0
2021-09-18,0.0,4.0,2.0,0.0,10.0,9.0,6.0,7.0,53.0,3.0,52.0,0.0,7.0,7.0,4.0,10.0,2.0,74.0,166.0,0.0,0.0,0.0,20.0,12.0,0.0,135.0,3.0
2021-09-19,0.0,4.0,1.0,0.0,3.0,0.0,11.0,4.0,3.0,0.0,57.0,9.0,6.0,1.0,3.0,7.0,0.0,49.0,52.0,2.0,0.0,0.0,2.0,8.0,1.0,20.0,5.0
2021-09-20,0.0,4.0,1.0,1.0,16.0,0.0,14.0,18.0,59.0,1.0,5.0,1.0,12.0,14.0,6.0,8.0,1.0,35.0,23.0,2.0,1.0,0.0,10.0,23.0,0.0,5.0,4.0
2021-09-21,18.0,4.0,2.0,2.0,0.0,1.0,13.0,16.0,61.0,4.0,10.0,8.0,6.0,17.0,1.0,19.0,1.0,65.0,185.0,3.0,0.0,1.0,10.0,21.0,0.0,191.0,5.0
2021-09-22,0.0,4.0,1.0,3.0,17.0,5.0,12.0,10.0,33.0,5.0,67.0,5.0,14.0,7.0,6.0,8.0,3.0,68.0,124.0,3.0,3.0,0.0,44.0,27.0,1.0,200.0,5.0
2021-09-23,1.0,4.0,1.0,0.0,10.0,12.0,19.0,14.0,1.0,2.0,50.0,9.0,11.0,6.0,3.0,12.0,3.0,61.0,155.0,1.0,0.0,2.0,39.0,14.0,1.0,193.0,5.0
2021-09-24,0.0,4.0,1.0,1.0,31.0,0.0,22.0,13.0,49.0,5.0,53.0,3.0,5.0,5.0,3.0,14.0,2.0,84.0,116.0,2.0,4.0,2.0,28.0,11.0,1.0,215.0,6.0
2021-09-25,0.0,4.0,0.0,1.0,4.0,0.0,18.0,2.0,17.0,4.0,72.0,0.0,3.0,5.0,2.0,10.0,5.0,68.0,115.0,0.0,1.0,0.0,13.0,15.0,0.0,175.0,6.0
2021-09-26,0.0,4.0,0.0,0.0,3.0,22.0,13.0,4.0,5.0,3.0,35.0,12.0,4.0,3.0,2.0,10.0,2.0,50.0,40.0,1.0,0.0,1.0,5.0,13.0,0.0,31.0,3.0
2021-09-27,0.0,4.0,1.0,0.0,6.0,10.0,20.0,19.0,1.0,3.0,1.0,3.0,13.0,7.0,4.0,7.0,2.0,42.0,8.0,1.0,0.0,0.0,6.0,15.0,0.0,18.0,3.0
2021-09-28,1.0,4.0,2.0,0.0,3.0,3.0,20.0,13.0,92.0,2.0,52.0,4.0,11.0,3.0,6.0,12.0,1.0,55.0,195.0,1.0,4.0,5.0,43.0,28.0,0.0,253.0,4.0
2021-09-29,0.0,4.0,1.0,1.0,6.0,0.0,19.0,11.0,36.0,5.0,41.0,4.0,7.0,5.0,4.0,12.0,4.0,57.0,159.0,1.0,1.0,3.0,32.0,23.0,1.0,241.0,3.0
2021-09-30,1.0,4.0,0.0,3.0,8.0,11.0,10.0,8.0,21.0,5.0,81.0,9.0,6.0,2.0,3.0,16.0,1.0,55.0,119.0,3.0,4.0,0.0,33.0,11.0,1.0,189.0,4.0
2021-10-01,0.0,4.0,1.0,3.0,7.0,12.0,16.0,9.0,19.0,3.0,66.0,7.0,5.0,4.0,1.0,7.0,4.0,13.0,127.0,0.0,0.0,0.0,21.0,15.0,0.0,143.0,3.0
2021-10-02,0.0,3.0,1.0,0.0,4.0,7.0,8.0,6.0,0.0,2.0,51.0,6.0,4.0,1.0,2.0,7.0,0.0,52.0,161.0,1.0,0.0,1.0,24.0,15.0,1.0,97.0,0.0
2021-10-03,0.0,3.0,2.0,0.0,3.0,6.0,7.0,2.0,33.0,3.0,55.0,-2.0,3.0,2.0,5.0,10.0,1.0,47.0,15.0,0.0,0.0,0.0,6.0,7.0,0.0,14.0,4.0
2021-10-04,0.0,3.0,1.0,0.0,8.0,0.0,15.0,17.0,3.0,2.0,3.0,3.0,6.0,2.0,1.0,16.0,1.0,48.0,28.0,2.0,0.0,1.0,8.0,11.0,1.0,22.0,2.0
2021-10-05,1.0,3.0,1.0,2.0,5.0,9.0,17.0,19.0,68.0,3.0,75.0,2.0,6.0,6.0,5.0,13.0,1.0,60.0,183.0,3.0,0.0,0.0,34.0,22.0,1.0,143.0,2.0
2021-10-06,0.0,3.0,6.0,0.0,10.0,15.0,10.0,14.0,66.0,2.0,43.0,4.0,4.0,6.0,4.0,12.0,6.0,51.0,93.0,1.0,7.0,2.0,23.0,14.0,0.0,172.0,2.0
2021-10-07,0.0,0.0,5.0,0.0,5.0,11.0,32.0,13.0,11.0,3.0,33.0,4.0,5.0,5.0,3.0,12.0,3.0,55.0,44.0,3.0,5.0,0.0,20.0,14.0,1.0,139.0,2.0
2021-10-08,0.0,3.0,4.0,0.0,8.0,15.0,16.0,14.0,34.0,2.0,71.0,4.0,9.0,2.0,4.0,12.0,5.0,49.0,244.0,0.0,3.0,1.0,21.0,13.0,1.0,90.0,3.0
2021-10-09,1.0,3.0,1.0,0.0,7.0,13.0,9.0,8.0,6.0,1.0,40.0,0.0,1.0,2.0,5.0,10.0,4.0,39.0,141.0,0.0,-1.0,0.0,19.0,10.0,1.0,98.0,0.0
2021-10-10,0.0,3.0,1.0,0.0,3.0,0.0,10.0,4.0,13.0,2.0,12.0,8.0,2.0,1.0,5.0,6.0,1.0,30.0,5.0,0.0,0.0,0.0,9.0,3.0,1.0,28.0,4.0
2021-10-11,0.0,3.0,1.0,0.0,6.0,1.0,17.0,10.0,41.0,4.0,10.0,1.0,4.0,1.0,5.0,5.0,4.0,22.0,13.0,4.0,1.0,0.0,4.0,12.0,1.0,33.0,4.0
2021-10-12,0.0,3.0,2.0,0.0,8.0,7.0,12.0,7.0,10.0,4.0,6.0,1.0,4.0,1.0,2.0,5.0,1.0,21.0,16.0,3.0,2.0,0.0,12.0,6.0,1.0,37.0,3.0
2021-10-13,1.0,3.0,1.0,0.0,7.0,0.0,15.0,26.0,31.0,1.0,24.0,8.0,10.0,5.0,5.0,2.0,7.0,20.0,3.0,1.0,0.0,0.0,9.0,13.0,1.0,9.0,5.0
2021-10-14,0.0,3.0,0.0,0.0,10.0,18.0,16.0,13.0,63.0,2.0,28.0,9.0,6.0,4.0,3.0,9.0,8.0,51.0,135.0,3.0,1.0,10.0,48.0,26.0,0.0,103.0,3.0
2021-10-15,1.0,0.0,4.0,1.0,7.0,14.0,17.0,18.0,26.0,2.0,42.0,4.0,1.0,4.0,3.0,11.0,6.0,93.0,115.0,2.0,3.0,0.0,33.0,18.0,0.0,79.0,3.0
2021-10-16,0.0,3.0,2.0,1.0,10.0,29.0,11.0,8.0,6.0,1.0,74.0,0.0,6.0,3.0,3.0,8.0,3.0,46.0,118.0,1.0,1.0,2.0,25.0,14.0,0.0,90.0,0.0
2021-10-17,0.0,3.0,0.0,0.0,1.0,0.0,11.0,8.0,0.0,1.0,29.0,2.0,3.0,1.0,4.0,5.0,1.0,17.0,9.0,0.0,0.0,0.0,7.0,3.0,1.0,19.0,3.0
2021-10-18,0.0,3.0,0.0,1.0,8.0,0.0,17.0,20.0,23.0,3.0,9.0,1.0,8.0,1.0,0.0,3.0,2.0,67.0,0.0,4.0,1.0,1.0,13.0,8.0,1.0,3.0,5.0
2021-10-19,0.0,3.0,1.0,0.0,10.0,6.0,12.0,14.0,19.0,2.0,11.0,0.0,6.0,2.0,4.0,15.0,3.0,64.0,68.0,0.0,6.0,0.0,28.0,15.0,1.0,81.0,7.0
2021-10-20,0.0,3.0,4.0,0.0,6.0,9.0,13.0,8.0,32.0,2.0,52.0,0.0,2.0,8.0,5.0,6.0,2.0,61.0,45.0,1.0,1.0,3.0,28.0,16.0,1.0,87.0,5.0
2021-10-21,0.0,3.0,1.0,0.0,9.0,34.0,11.0,13.0,23.0,1.0,66.0,2.0,3.0,3.0,5.0,9.0,3.0,61.0,77.0,3.0,1.0,1.0,26.0,18.0,0.0,89.0,4.0
2021-10-22,1.0,3.0,0.0,1.0,9.0,11.0,10.0,14.0,26.0,2.0,20.0,1.0,2.0,6.0,1.0,12.0,2.0,64.0,131.0,3.0,1.0,2.0,28.0,6.0,1.0,85.0,5.0
2021-10-23,1.0,2.0,1.0,0.0,7.0,19.0,20.0,3.0,2.0,1.0,16.0,0.0,3.0,1.0,5.0,5.0,2.0,59.0,92.0,2.0,0.0,4.0,20.0,15.0,1.0,69.0,0.0
2021-10-24,0.0,2.0,0.0,0.0,2.0,8.0,5.0,1.0,0.0,1.0,18.0,3.0,1.0,1.0,4.0,4.0,2.0,52.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0
2021-10-25,0.0,2.0,1.0,1.0,14.0,0.0,21.0,15.0,47.0,1.0,0.0,5.0,5.0,2.0,3.0,4.0,3.0,53.0,7.0,2.0,1.0,0.0,6.0,10.0,0.0,1.0,3.0
2021-10-26,1.0,2.0,1.0,0.0,9.0,13.0,19.0,14.0,12.0,2.0,1.0,1.0,7.0,1.0,1.0,11.0,1.0,66.0,104.0,7.0,2.0,0.0,30.0,16.0,0.0,78.0,4.0
2021-10-27,0.0,2.0,2.0,0.0,6.0,14.0,10.0,18.0,10.0,3.0,99.0,4.0,1.0,3.0,4.0,11.0,7.0,46.0,95.0,2.0,0.0,0.0,25.0,12.0,0.0,59.0,2.0
2021-10-28,0.0,2.0,2.0,0.0,13.0,0.0,9.0,14.0,25.0,3.0,24.0,0.0,1.0,2.0,3.0,20.0,1.0,57.0,26.0,1.0,2.0,0.0,34.0,16.0,0.0,116.0,2.0
